skill_code,alias,normalised_alias,language_code,country_code,industry_context,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-SKL-AUTO-8C1CD5DD,recommend product improvements,recommend product improvements,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c0fce59c-e227-4745-945f-95eb2f0bc03e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-33027CCE,record survey measurements,record survey measurements,en,EU,transferable,esco,http://data.europa.eu/esco/skill/120b9b87-3aad-4a42-b5e7-1b146a672038,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-959DB502,record test data,record test data,en,EU,technical,esco,http://data.europa.eu/esco/skill/328733a7-6d84-420d-a65c-2a8014fadc60,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AAB80125,recruit employees,recruit employees,en,EU,transferable,esco,http://data.europa.eu/esco/skill/496932f1-0b6b-4f73-9432-d95c7ddcd43b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-16CB42CA,regulate traffic,regulate traffic,en,EU,transferable,esco,http://data.europa.eu/esco/skill/87454307-a3ad-40ce-8024-1aeb7c94f1e3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F945B106,regulations on substances,regulations on substances,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-50AA1896,remove road surface,remove road surface,en,EU,transferable,esco,http://data.europa.eu/esco/skill/059a7a6e-e65e-4127-a421-76817554f97c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BC39FD06,remove rust from motor vehicles,remove rust from motor vehicles,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9227266e-36c5-4e34-99da-caba3bd44d02,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8A0127E7,render 3D images,render 3d images,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e8171178-9a60-40a6-ad3b-510e10cfebad,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9A57A331,renewable energy technologies,renewable energy technologies,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FBA7AB70,repair engines,repair engines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1bc7c69b-4292-4592-b854-f48165a06082,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E85B6D05,Repairing,repairing,en,US,transferable,onet,onet/skills.csv:102,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6FB1597E,report analysis results,report analysis results,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c544a9f3-5945-4b54-afed-de0697852817,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-533A5BCA,report on production results,report on production results,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d73cb129-b385-4776-8303-f3f926b2e481,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-47B76213,report test findings,report test findings,en,EU,transferable,esco,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A944E90C,Resource Management Skills,resource management skills,en,US,transferable,onet,onet/skills.csv:108,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DA8F9AD6,Response Orientation,response orientation,en,US,transferable,onet,onet/skills.csv:41,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C9B467F9,restrict bridge traffic,restrict bridge traffic,en,EU,transferable,esco,http://data.europa.eu/esco/skill/b4292366-9d25-48c5-9775-60f2bf56b5fd,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DD032DA9,risk management,risk management,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-90B25506,risks associated with undertaking fishing operations,risks associated with undertaking fishing operations,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/e8d7608d-0d95-461d-b8b1-7be4757087df,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-99A27A44,road traffic laws,road traffic laws,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/48f480aa-c9a8-4552-b1c5-e94330912257,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6A5DD82E,robotic components,robotic components,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/7a950986-27fe-4b6c-adf3-88f211e77019,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0969BBF7,robotics,robotics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-EC70200E,Ruby (computer programming),ruby computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BDC2E760,run preventive simulations,run preventive simulations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bb664ebf-2e54-4a88-ab97-158c3d321af9,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A0B5EAE5,run simulations,run simulations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-57FE72D9,Sales and Marketing,sales and marketing,en,US,domain_knowledge,onet,onet/skills.csv:118,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6AEB9ACD,SAP R3,sap r3,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-94239DBE,SAS language,sas language,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5632F3DE,Scala,scala,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1723287C,Science,science,en,US,technical,onet,onet/skills.csv:76,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0FE93BD2,scientific research methodology,scientific research methodology,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6177AB53,Scratch (computer programming),scratch computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CB33A6BF,Selective Attention,selective attention,en,US,transferable,onet,onet/skills.csv:31,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-99E1469A,semiconductors,semiconductors,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/e5e17773-3a63-40c5-99e4-10e036cf7b99,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-63FA6956,sensors,sensors,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/70a7b3b3-31ef-4b29-a30f-bb7299dff39b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-23FCC1EF,Sensory Abilities,sensory abilities,en,US,transferable,onet,onet/skills.csv:57,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C1D0734E,Service Orientation,service orientation,en,US,transferable,onet,onet/skills.csv:89,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-77C8FC1F,set management priorities in pipeline networks,set management priorities in pipeline networks,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2e6379be-59ad-414a-8d81-68102b6b77b1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7DE32953,set up temporary construction site infrastructure,set up temporary construction site infrastructure,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ef2adfe8-d7a5-465d-bbe6-8f9e913ae7ed,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2A224924,ship related legislative requirements,ship related legislative requirements,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DCA6C688,simulate transport problems,simulate transport problems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/82394321-7f35-4a29-b2fa-4a58f66258f5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-82B64530,Smalltalk (computer programming),smalltalk computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-95EBD1BD,Social Perceptiveness,social perceptiveness,en,US,transferable,onet,onet/skills.csv:84,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8EBBE447,Social Skills,social skills,en,US,transferable,onet,onet/skills.csv:83,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E15E0AC1,Sociology and Anthropology,sociology and anthropology,en,US,domain_knowledge,onet,onet/skills.csv:137,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DC815371,soil science,soil science,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/91a6da8d-24dc-4453-9821-de305864677c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E13154B7,solar energy,solar energy,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5D643581,solder electronics,solder electronics,en,EU,transferable,esco,http://data.europa.eu/esco/skill/26ed52cf-30ca-451e-9699-a6c04a30649f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-432C5A6A,solve ICT system problems,solve ict system problems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-48B178F1,Spatial Abilities,spatial abilities,en,US,transferable,onet,onet/skills.csv:27,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2626F3A4,Spatial Orientation,spatial orientation,en,US,transferable,onet,onet/skills.csv:28,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D9EE1594,Speaking,speaking,en,US,technical,onet,onet/skills.csv:74,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DD3C76B8,Speech Clarity,speech clarity,en,US,transferable,onet,onet/skills.csv:67,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-ABBA0008,Speech Recognition,speech recognition,en,US,transferable,onet,onet/skills.csv:66,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4C323985,Speed of Closure,speed of closure,en,US,transferable,onet,onet/skills.csv:24,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C3A5C9D7,Stamina,stamina,en,US,transferable,onet,onet/skills.csv:52,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0BC2C23E,Static Strength,static strength,en,US,transferable,onet,onet/skills.csv:48,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2F6D5183,statistical analysis system software,statistical analysis system software,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A21B8983,statistics,statistics,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8D0D91A2,strive for company growth,strive for company growth,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2a2fa8e8-aaf3-4abf-a60b-af6415f1c6d4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4E97DFD7,study aerial photos,study aerial photos,en,EU,transferable,esco,http://data.europa.eu/esco/skill/7c3a172a-4c14-4a32-b4d7-bfc9913f9e25,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BE9FAE55,study traffic flow,study traffic flow,en,EU,transferable,esco,http://data.europa.eu/esco/skill/969caeb0-cfc5-42aa-9c44-0ca3c09305fe,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-94B7AE2E,supervise laboratory operations,supervise laboratory operations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/93261e82-8ffe-4a8b-b8b0-02265edbf562,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-729B70AB,supervise maintenance activities in airports,supervise maintenance activities in airports,en,EU,transferable,esco,http://data.europa.eu/esco/skill/a1b4aa8d-65c1-4bd6-b062-cdaa663b577c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7CF19E65,supervise sewerage systems construction,supervise sewerage systems construction,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d6af2e83-6f95-4882-9774-af91ed59d4a6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-87CE8557,supervise staff,supervise staff,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9601b2a8-68e4-4906-9306-a23679b8f0b0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CA0ABA50,supervise waste disposal,supervise waste disposal,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2a2e85d7-75cc-40b4-8a34-82277d72eb84,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6D8C4162,supervise waste water treatments,supervise waste water treatments,en,EU,transferable,esco,http://data.europa.eu/esco/skill/fcc29203-1f8d-4c54-90ee-78cb18467695,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-2A53FE72,supply chain management,supply chain management,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/f929c89e-c363-4132-a918-e021d57b307c,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AEDDE0A3,survey sites for pipeline installation,survey sites for pipeline installation,en,EU,transferable,esco,http://data.europa.eu/esco/skill/11bebcd3-ad55-42b9-b9af-4c7cd7953e3f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9D3EC878,survey techniques,survey techniques,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/5b6fb4d6-582e-4187-9f17-f6e582f8714f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4ABD26E9,surveying,surveying,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-86244057,surveying methods,surveying methods,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/67785eab-0818-41f9-9756-a8e0a215b95b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DBED925D,survive at sea in the event of ship abandonment,survive at sea in the event of ship abandonment,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9926889a-7074-4e37-acce-1271fe6c5a6f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F3FF8851,Swift (computer programming),swift computer programming,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-478B3389,Systems Analysis,systems analysis,en,US,transferable,onet,onet/skills.csv:106,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6A35ABA1,Systems Evaluation,systems evaluation,en,US,transferable,onet,onet/skills.csv:107,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FB9548FF,Systems Skills,systems skills,en,US,transferable,onet,onet/skills.csv:104,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E470E871,technical drawings,technical drawings,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FAE93037,Technical Skills,technical skills,en,US,transferable,onet,onet/skills.csv:92,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4368D578,Technology Design,technology design,en,US,transferable,onet,onet/skills.csv:94,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0E015E52,Telecommunications,telecommunications,en,US,domain_knowledge,onet,onet/skills.csv:153,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-227982E3,test concrete,test concrete,en,EU,transferable,esco,http://data.europa.eu/esco/skill/ebf40cf9-5c98-4d84-9f01-b7ca74e90682,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7B7AEF32,test electromechanical systems,test electromechanical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/4babe92a-68a1-4718-b1ab-640735c2cd53,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6597191C,test electronic units,test electronic units,en,EU,transferable,esco,http://data.europa.eu/esco/skill/baf501a8-f0fe-4ad7-9b69-8e920fa1a87b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-57B8D6DB,test ground system performance,test ground system performance,en,EU,transferable,esco,http://data.europa.eu/esco/skill/40802f0d-d400-404c-bc26-f9ba4eb6195a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-80C8C91B,test hardware,test hardware,en,EU,transferable,esco,http://data.europa.eu/esco/skill/52b38e90-3d05-4042-a9e2-d19dec8dd7c1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-077C58F7,test microelectromechanical systems,test microelectromechanical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/23236dce-adc6-47bc-91e2-6701a93ece58,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
