code,canonical_name,slug,description,skill_category,parent_skill_code,proficiency_framework,verification_status,review_status,reviewed_by,reviewed_at,review_notes,is_active,taxonomy_version
CPX-SKL-AUTO-53393FDE,maintain irrigation controllers,maintain-irrigation-controllers,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-533A5BCA,report on production results,report-on-production-results,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5376555E,Operations Monitoring,operations-monitoring,"Watching gauges, dials, or other indicators to make sure a machine is working properly.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-539CF12F,Computer numerical control CNC software,computer-numerical-control-cnc-software,Industrial control software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-546EEF69,provide information on wind turbines,provide-information-on-wind-turbines,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-54A2C268,biotechnology,biotechnology,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-54DD00B8,address problems critically,address-problems-critically,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-54FB3524,industrial engineering,industrial-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-550464DF,analyse test data,analyse-test-data,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-553DFEE6,provide information on geological characteristics,provide-information-on-geological-characteristics,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-55DD3C70,perform underwater bridge inspection,perform-underwater-bridge-inspection,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5632F3DE,Scala,scala,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5644E61F,use maritime English,use-maritime-english,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-56E30735,meet deadlines,meet-deadlines,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-56F77140,Altova MapForce,altova-mapforce,Metadata management software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-57202730,100 Plus Hatch Pattern Library,100-plus-hatch-pattern-library,Pattern design software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-57534B0A,Abbott Informatics STARLIMS:LIMS,abbott-informatics-starlims-lims,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-578BB98A,interpret scientific data to assess water quality,interpret-scientific-data-to-assess-water-quality,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-57B8D6DB,test ground system performance,test-ground-system-performance,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-57D39D47,Category Flexibility,category-flexibility,The ability to generate or use different sets of rules for combining or grouping things in different ways.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-57FE72D9,Sales and Marketing,sales-and-marketing,"Knowledge of principles and methods for showing, promoting, and selling products or services. This includes marketing strategy and tactics, product demonstration, sales techniques, and sales control systems.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5836997E,material mechanics,material-mechanics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5842956D,manage airport workshops,manage-airport-workshops,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-588B8FBB,OpenEdge Advanced Business Language,openedge-advanced-business-language,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-58DC12FC,apply proofing membranes,apply-proofing-membranes,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-59549FFD,use personal protection equipment,use-personal-protection-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-599DD157,zoning codes,zoning-codes,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5A0CF7BD,Computer-aided drafting or design software,computer-aided-drafting-or-design-software,Computer aided design CAD software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5A3F6FDF,Administrative,administrative,"Knowledge of administrative and office procedures and systems such as word processing, managing files and records, stenography and transcription, designing forms, and workplace terminology.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5A43D3EC,eBuy,ebuy,Procurement software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5A5A6A14,Personnel and Human Resources,personnel-and-human-resources,"Knowledge of principles and procedures for personnel recruitment, selection, training, compensation and benefits, labor relations and negotiation, and personnel information systems.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5AEA39DB,Distributed control system DCS,distributed-control-system-dcs,Industrial control software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5B0E2959,develop irrigation strategies,develop-irrigation-strategies,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5BD88274,ABOL Manifest Systems,abol-manifest-systems,Label making software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5C33599D,building codes,building-codes,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5C79F42B,ArcSight Enterprise Threat and Risk Management,arcsight-enterprise-threat-and-risk-management,Risk management data and analysis software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5C8936F8,Autodesk AutoCAD Civil 3D,autodesk-autocad-civil-3d,Computer aided design CAD software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5CCCEBCC,detect malfunctions in train control systems,detect-malfunctions-in-train-control-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5D643581,solder electronics,solder-electronics,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5DF4FCDC,Architectural Energy Corporation ENFORMA Building Diagnostics,architectural-energy-corporation-enforma-building-diagnostics,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5E22A328,levels of software testing,levels-of-software-testing,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5ED566B6,work in an aviation team,work-in-an-aviation-team,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5F426C84,work in a rail transport team,work-in-a-rail-transport-team,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5F80F43B,interpret seismic data,interpret-seismic-data,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5F81FAEA,Problem Sensitivity,problem-sensitivity,"The ability to tell when something is wrong or is likely to go wrong. It does not involve solving the problem, only recognizing that there is a problem.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5F843E05,advise on irrigation projects,advise-on-irrigation-projects,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-5FD8B76E,Apache Accumulo,apache-accumulo,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-607894E4,Bottom Line LoanMaster Loan Servicing,bottom-line-loanmaster-loan-servicing,Accounting software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-60BCDAD0,assess operating cost,assess-operating-cost,ESCO skill linked to selected occupations.,commercial,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-60BF5C1D,Agilent ChemStation,agilent-chemstation,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6109699C,power plant instrumentation,power-plant-instrumentation,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6120613D,!Trak-it Solutions !Trak-it HR,trak-it-solutions-trak-it-hr,Human resources software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6177AB53,Scratch (computer programming),scratch-computer-programming,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-61F7D83B,traffic engineering,traffic-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-62453CBF,conduct environmental surveys,conduct-environmental-surveys,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6294BC9A,Advanced numerical software,advanced-numerical-software,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-62B47F83,comprehend financial business terminology,comprehend-financial-business-terminology,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-62EAFAFF,Biometric reader software,biometric-reader-software,Access software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-632C8F97,Transportation,transportation,"Knowledge of principles and methods for moving people or goods by air, rail, sea, or road, including the relative costs and benefits.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6346BE56,Employee scheduling software,employee-scheduling-software,Calendar and scheduling software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-636AEDCD,Medicine and Dentistry,medicine-and-dentistry,"Knowledge of the information and techniques needed to diagnose and treat human injuries, diseases, and deformities. This includes symptoms, treatment alternatives, drug properties and interactions, and preventive health-care measures.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-63D33878,promote sustainable energy,promote-sustainable-energy,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-63FA6956,sensors,sensors,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-65117BD7,CGI-AMS CACS Enterprise,cgi-ams-cacs-enterprise,Financial analysis software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-656B7CFF,consider the impact of material characteristics on pipeline flows,consider-the-impact-of-material-characteristics-on-pipeline-flows,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6597191C,test electronic units,test-electronic-units,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-65B22154,Accela Tidemark Advantage,accela-tidemark-advantage,Compliance software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-65B434D8,A programming language APL,a-programming-language-apl,Development environment software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-65B537DC,liaise with managers,liaise-with-managers,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-65CFECFD,Adobe Audition,adobe-audition,Music or sound editing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-65D79D0F,Agiliance Compliance Manager,agiliance-compliance-manager,Compliance software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-668C6195,Acarda ForbiddenCalls,acarda-forbiddencalls,Data base user interface and query software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6731604A,Adobe Acrobat Reader,adobe-acrobat-reader,Document management software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-67703997,operate control systems,operate-control-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-67BD8C74,design drawings,design-drawings,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-67BD941A,Calendar management software,calendar-management-software,Calendar and scheduling software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-68005987,photogrammetry,photogrammetry,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-68BAE8B6,Auditory and Speech Abilities,auditory-and-speech-abilities,Abilities related to auditory and oral input,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-68F157A3,electric generators,electric-generators,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-68FBBA12,follow up pipeline integrity management priorities,follow-up-pipeline-integrity-management-priorities,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6916E7CE,create software design,create-software-design,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6922584D,Credit adjudication and lending management system CALMS,credit-adjudication-and-lending-management-system-calms,Document management software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-69338A4B,conduct literature research,conduct-literature-research,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-693888EE,Information Ordering,information-ordering,"The ability to arrange things or actions in a certain order or pattern according to a specific rule or set of rules (e.g., patterns of numbers, letters, words, pictures, mathematical operations).",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-696E3DCA,Atlassian Confluence,atlassian-confluence,Project management software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-697C37D7,Written Expression,written-expression,The ability to communicate information and ideas in writing so others will understand.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-69DCCE78,operate soldering equipment,operate-soldering-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6A35ABA1,Systems Evaluation,systems-evaluation,"Identifying measures or indicators of system performance and the actions needed to improve or correct performance, relative to the goals of the system.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6A5DD82E,robotic components,robotic-components,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6A63FF77,mining engineering,mining-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-6AEB9ACD,SAP R3,sap-r3,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
